time_value,geo_value,confirmed_7dav_incidence_num,full_time_work_prop,part_time_work_prop
2020-10-20,02110,6.0,0.053963537333736,0.107006122742
2020-10-20,02122,8.7142857142857,0.058980978003248,0.11079309422995
2020-10-20,02130,0.57142857142857,0.079025003073684,0.11869537875178
2020-10-20,02150,1.0,0.10261374511104,0.13915559007214
2020-10-20,02158,0.71428571428571,0.13682864450128,0.17817561807332
2020-10-20,02164,0.57142857142857,0.21666666666667,0.13333333333333
2020-10-20,02170,16.714285714286,0.075768687059065,0.1089347743073
2020-10-20,02180,0.85714285714286,0.13201149936444,0.1486118100824
2020-10-20,02185,5.2857142857143,0.082836700888704,0.12578461212306
2020-10-20,02188,3.2857142857143,0.12171804309485,0.15399317536999
2020-10-20,02195,0.42857142857143,0.071147971652004,0.085810728250244
2020-10-20,02198,0.28571428571429,0.11366501145913,0.13238158899924
2020-10-20,02220,0.14285714285714,0.094546816440993,0.11941841989042
2020-10-20,02230,0.42857142857143,0.13953488372093,0.11627906976744
2020-10-20,02240,2.0,0.11743386243386,0.12975529100529
2020-10-20,02261,1.4285714285714,0.057305829830288,0.11869119563154
2020-10-20,02275,0.0,0.14615384615385,0.20288461538462
2020-10-20,02282,0.0,0.058823529411765,0.11764705882353
2020-10-20,02290,1.2857142857143,0.15601503759398,0.20488721804511
2020-10-20,04001,12.857142857143,0.079864836247761,0.098663128837693
2020-10-20,04003,12.857142857143,0.067891540982664,0.10287186689719
2020-10-20,04005,37.142857142857,0.061364243514049,0.10981398730065
2020-10-20,04007,33.571428571429,0.056974423547626,0.10758047094509
2020-10-20,04009,14.571428571429,0.063121932440407,0.1260628313686
2020-10-20,04011,2.5714285714286,0.056428353739462,0.071362538795598
2020-10-20,04012,4.8571428571429,0.070645733357305,0.097848926952816
2020-10-20,04013,553.0,0.062660631947582,0.094263827191686
2020-10-20,04015,16.428571428571,0.052717067331562,0.090785524569835
2020-10-20,04017,32.285714285714,0.059582299917686,0.085659860503956
2020-10-20,04019,71.857142857143,0.04986687855607,0.078167875888989
2020-10-20,04021,50.428571428571,0.049661944789182,0.081576893893352
2020-10-20,04023,5.1428571428571,0.049851673722192,0.089406868357473
2020-10-20,04025,11.0,0.053432419717824,0.086860112466596
2020-10-20,04027,28.0,0.048441670736764,0.08405591589659
2020-10-20,05001,5.2857142857143,0.083951245697581,0.16236240822386
2020-10-20,05003,2.7142857142857,0.053679920377643,0.14296130621636
2020-10-20,05005,13.0,0.070879333743557,0.10943735599626
2020-10-20,05007,58.571428571429,0.071891668462896,0.11607326455263
2020-10-20,05009,10.285714285714,0.095243221692468,0.13286550833539
2020-10-20,05011,1.4285714285714,0.084741866070666,0.16202475811064
2020-10-20,05013,0.71428571428571,0.061626011709084,0.17411830429832
2020-10-20,05015,9.2857142857143,0.075391556357035,0.10931073836103
2020-10-20,05017,2.0,0.077482407541578,0.10604101896486
2020-10-20,05019,6.0,0.063774515611207,0.13734680476614
2020-10-20,05021,8.4285714285714,0.086631308802932,0.16105981685936
2020-10-20,05023,5.8571428571429,0.059277663744955,0.12157501490872
2020-10-20,05025,1.7142857142857,0.11699405801361,0.15540434860163
2020-10-20,05027,5.8571428571429,0.064552602443962,0.15623455534937
2020-10-20,05029,2.2857142857143,0.087460012060242,0.15559749501577
2020-10-20,05031,59.142857142857,0.076118960974519,0.1391295552414
2020-10-20,05033,20.857142857143,0.089537475330148,0.13092293782526
2020-10-20,05035,20.0,0.067626965181976,0.1112752842493
2020-10-20,05037,5.1428571428571,0.077291817281948,0.14575533596339
2020-10-20,05039,0.0,0.04746918105376,0.12063188782727
2020-10-20,05041,4.4285714285714,0.072859445610936,0.13729424114278
2020-10-20,05043,3.7142857142857,0.085472327097343,0.15744740833326
2020-10-20,05045,27.857142857143,0.068366727212619,0.13724945643487
2020-10-20,05047,7.1428571428571,0.088431899850334,0.1259502314564
2020-10-20,05049,7.2857142857143,0.098890545759921,0.11303317417608
2020-10-20,05051,19.0,0.064324852730558,0.11515052543525
2020-10-20,05053,3.4285714285714,0.087350480416767,0.19262394553419
2020-10-20,05055,22.0,0.071954087716522,0.13613151087915
2020-10-20,05057,6.2857142857143,0.081325675885399,0.15905367263747
2020-10-20,05059,7.8571428571429,0.076146633794059,0.15196963337141
2020-10-20,05061,2.8571428571429,0.080498173465012,0.16254182085601
2020-10-20,05063,12.0,0.069296685812399,0.16137130252245
2020-10-20,05065,18.571428571429,0.11177566182562,0.12630517155524
2020-10-20,05067,13.428571428571,0.087757548152468,0.14669097088209
2020-10-20,05069,26.428571428571,0.059062688879945,0.10653752934686
2020-10-20,05071,4.4285714285714,0.083555754102905,0.13326065008588
2020-10-20,05073,2.1428571428571,0.075871887641095,0.10789827659945
2020-10-20,05075,19.142857142857,0.077704163307956,0.15416644572093
2020-10-20,05077,1.4285714285714,0.078760700989082,0.11300347841368
2020-10-20,05079,10.285714285714,0.072638863686981,0.18079809093548
2020-10-20,05081,2.8571428571429,0.06547797339805,0.12365171418068
2020-10-20,05083,6.8571428571429,0.072395684597452,0.14132562480362
2020-10-20,05085,13.857142857143,0.085503743110193,0.1435892690959
2020-10-20,05087,2.4285714285714,0.083159836603297,0.13474243140037
2020-10-20,05089,2.4285714285714,0.077185326664608,0.11166145102308
2020-10-20,05091,22.571428571429,0.075015938127266,0.13356620430974
2020-10-20,05093,28.142857142857,0.076835239207773,0.12547174199572
2020-10-20,05095,2.4285714285714,0.044027531355491,0.1511054461672
2020-10-20,05097,0.85714285714286,0.097810938831821,0.14230529562931
2020-10-20,05099,2.5714285714286,0.077713548649922,0.148351634991
2020-10-20,05101,1.8571428571429,0.095854390502312,0.084995456784615
2020-10-20,05103,5.8571428571429,0.06750964499014,0.1286827356102
2020-10-20,05105,1.1428571428571,0.084941695096157,0.12591507568624
2020-10-20,05107,8.2857142857143,0.071124344201678,0.10509180336298
2020-10-20,05109,0.57142857142857,0.093099728047086,0.15678289493723
2020-10-20,05111,15.571428571429,0.084177408756042,0.15334286527226
2020-10-20,05113,3.7142857142857,0.077929696405335,0.13103529148469
2020-10-20,05115,23.571428571429,0.072908758448339,0.13895939767946
2020-10-20,05117,1.8571428571429,0.078853241290495,0.12200909592773
2020-10-20,05119,93.857142857143,0.066024870843207,0.1030759874899
2020-10-20,05121,7.0,0.067912999906581,0.11790898387758
2020-10-20,05123,5.2857142857143,0.063550027037926,0.103220842029
2020-10-20,05125,23.428571428571,0.097670442774446,0.14946201098339
2020-10-20,05127,3.0,0.084882966785343,0.15780135887912
2020-10-20,05129,1.5714285714286,0.055067205279389,0.13937089859597
2020-10-20,05131,38.285714285714,0.060888270262167,0.11274294145709
2020-10-20,05133,6.8571428571429,0.06514073471358,0.15320765527427
2020-10-20,05135,3.5714285714286,0.067429066583086,0.12247103248026
2020-10-20,05137,0.28571428571429,0.067200846885851,0.14593855626557
2020-10-20,05139,8.1428571428571,0.067172960038137,0.13490328451254
2020-10-20,05141,1.4285714285714,0.078394495392224,0.13545595298527
2020-10-20,05143,71.142857142857,0.063284519780568,0.10695081770217
2020-10-20,05145,21.857142857143,0.066391014447272,0.147682479985
2020-10-20,05147,2.5714285714286,0.064266493916855,0.11891566419102
2020-10-20,05149,4.4285714285714,0.07893430617933,0.12941658157671
2020-10-20,06001,75.428571428571,0.050375616918116,0.065856429766931
2020-10-20,06003,0.0,0.045535714285714,0.10803571428571
2020-10-20,06005,0.85714285714286,0.046836433729858,0.078835157320333
2020-10-20,06007,9.8571428571429,0.053220864566814,0.096472224908619
2020-10-20,06009,1.1428571428571,0.050785100634744,0.089233724091619
2020-10-20,06011,0.71428571428571,0.047749915812212,0.097101894918416
2020-10-20,06013,62.714285714286,0.04663289894279,0.073208925915988
2020-10-20,06015,0.71428571428571,0.030797391050052,0.084575133964519
2020-10-20,06017,5.8571428571429,0.052920787154835,0.085909860002315
2020-10-20,06019,89.857142857143,0.052169355803995,0.083741207549922
2020-10-20,06021,1.7142857142857,0.044015356007519,0.073512100026434
2020-10-20,06023,3.4285714285714,0.055286495927944,0.091764335234546
2020-10-20,06025,34.857142857143,0.043159206703372,0.07283291581154
2020-10-20,06027,1.2857142857143,0.043790757933546,0.12715793723101
2020-10-20,06029,66.0,0.044425502460989,0.08153479090493
2020-10-20,06031,8.4285714285714,0.048891615865959,0.079305286245286
2020-10-20,06033,5.7142857142857,0.05113924177851,0.069166424807929
2020-10-20,06035,0.42857142857143,0.057679204202971,0.1090053549988
2020-10-20,06037,802.28571428571,0.053868747042876,0.071445488424514
2020-10-20,06039,17.714285714286,0.038907323528894,0.076956507125976
2020-10-20,06041,14.571428571429,0.048402005268427,0.064659518328408
2020-10-20,06043,0.14285714285714,0.047622585993042,0.077810504487386
2020-10-20,06045,8.0,0.042744411233473,0.07586167002245
2020-10-20,06047,17.285714285714,0.043454626385501,0.082392980574378
2020-10-20,06049,0.0,0.050474879895612,0.11015266274413
2020-10-20,06051,0.28571428571429,0.042787265186536,0.083222972501623
2020-10-20,06053,58.571428571429,0.047241021618852,0.072981203414798
2020-10-20,06055,12.142857142857,0.048565309655704,0.080203578210563
2020-10-20,06057,3.5714285714286,0.046632422447545,0.076631130958742
2020-10-20,06059,186.14285714286,0.053808016409863,0.083726329268673
2020-10-20,06061,24.857142857143,0.049681003721649,0.093277946731301
2020-10-20,06063,0.28571428571429,0.035178056490864,0.10574744784261
2020-10-20,06065,302.14285714286,0.044691769689058,0.076574265031627
2020-10-20,06067,120.28571428571,0.0443753670975,0.072614199116327
2020-10-20,06069,2.7142857142857,0.046479938003666,0.089000576160726
2020-10-20,06071,273.71428571429,0.043059765301771,0.07503825943467
2020-10-20,06073,282.28571428571,0.048847859161582,0.075072075199767
2020-10-20,06075,35.142857142857,0.05443256900094,0.063389717441595
2020-10-20,06077,53.142857142857,0.044755890415166,0.075145061440373
2020-10-20,06079,22.285714285714,0.050134674686688,0.083328263725338
2020-10-20,06081,41.142857142857,0.048120409002058,0.064461178153399
2020-10-20,06083,21.571428571429,0.051549503745336,0.080187747510733
2020-10-20,06085,102.42857142857,0.045634381770592,0.062944361125753
2020-10-20,06087,15.285714285714,0.053444307516625,0.076045959539371
2020-10-20,06089,27.0,0.060960007210377,0.10967842152256
2020-10-20,06091,0.0,0.052965367965368,0.062965367965368
2020-10-20,06093,0.57142857142857,0.04788391560186,0.1050012792336
2020-10-20,06095,42.142857142857,0.047415925882342,0.079776343618547
2020-10-20,06097,62.0,0.049870366895782,0.075522404077133
2020-10-20,06099,38.142857142857,0.051807959187903,0.082827679988162
2020-10-20,06101,5.1428571428571,0.048507009936122,0.091918473557568
2020-10-20,06103,16.0,0.056865977720772,0.1198590521586
2020-10-20,06105,0.71428571428571,0.043927024175964,0.11525000186855
2020-10-20,06107,48.714285714286,0.047505891245328,0.087156402649181
2020-10-20,06109,2.1428571428571,0.059437247386338,0.10890781472133
2020-10-20,06111,48.428571428571,0.049110358634425,0.082743452957638
2020-10-20,06113,14.285714285714,0.045967163603071,0.074261322690457
2020-10-20,06115,5.8571428571429,0.045286990454854,0.084639183296609
2020-10-20,08001,176.85714285714,0.065051183763895,0.094625464735028
2020-10-20,08003,3.2857142857143,0.060339185552459,0.12731877111868
2020-10-20,08005,115.14285714286,0.06055805287763,0.095123051766782
2020-10-20,08007,0.42857142857143,0.042086276354513,0.10288381809848
2020-10-20,08009,0.85714285714286,0.061479060440244,0.15871442062554
2020-10-20,08011,0.14285714285714,0.03793975688499,0.056121575066808
2020-10-20,08013,38.428571428571,0.054798526956119,0.077307737580233
2020-10-20,08014,10.714285714286,0.059606274293153,0.088027167591015
2020-10-20,08015,2.1428571428571,0.069314278301016,0.1241406294551
2020-10-20,08017,0.0,0.076339285714286,0.10907738095238
2020-10-20,08019,0.57142857142857,0.049283123830283,0.091425327497868
2020-10-20,08021,2.0,0.078865671649534,0.14338366576207
2020-10-20,08023,0.28571428571429,0.060240270350564,0.047709633095663
2020-10-20,08025,0.57142857142857,0.080833539342624,0.085814457732044
2020-10-20,08027,0.0,0.060129408634843,0.095311391507044
2020-10-20,08029,0.14285714285714,0.046241307448597,0.10158196144427
2020-10-20,08031,162.42857142857,0.053990989714316,0.084034275247377
2020-10-20,08033,0.0,0.088461538461538,0.15128205128205
2020-10-20,08035,42.428571428571,0.077751535062932,0.1041116096076
2020-10-20,08037,4.0,0.072039211258203,0.11748894667025
2020-10-20,08039,1.2857142857143,0.090269284111916,0.130819577195
2020-10-20,08041,131.28571428571,0.062648400471927,0.092957461802022
2020-10-20,08043,37.571428571429,0.046451512258399,0.10775823610531
2020-10-20,08045,8.2857142857143,0.084475657970091,0.11090673744022
2020-10-20,08047,0.71428571428571,0.041830393089883,0.073799512227883
2020-10-20,08049,3.4285714285714,0.055123838399378,0.11587627828544
2020-10-20,08051,0.71428571428571,0.054807718844274,0.091057318141411
2020-10-20,08053,0.0,0.056603773584906,0.15094339622642
2020-10-20,08055,0.28571428571429,0.041536662268464,0.092125556999855
2020-10-20,08057,0.0,0.16129032258065,0.14516129032258
2020-10-20,08059,92.857142857143,0.062723780454426,0.091704095873445
2020-10-20,08061,0.28571428571429,0.062140804597701,0.1260775862069
2020-10-20,08063,1.2857142857143,0.05272828324092,0.080817461107679
2020-10-20,08065,1.5714285714286,0.054369284730358,0.096269421676264
2020-10-20,08067,4.1428571428571,0.06116901586673,0.11107527340713
2020-10-20,08069,54.714285714286,0.057391905734184,0.087565931616972
2020-10-20,08071,4.1428571428571,0.050642347210184,0.090541612150805
2020-10-20,08073,0.0,0.083482474070709,0.15147500441618
2020-10-20,08075,11.285714285714,0.075531255050693,0.12951565999197
2020-10-20,08077,36.857142857143,0.07745038143304,0.12611445848736
2020-10-20,08079,0.14285714285714,0.069444444444444,0.11111111111111
2020-10-20,08081,1.0,0.09292900306372,0.13877780404689
2020-10-20,08083,1.4285714285714,0.047216955027495,0.094560623646069
2020-10-20,08085,2.5714285714286,0.062130305975276,0.12163225007061
2020-10-20,08087,4.8571428571429,0.081022651568943,0.13037120688397
2020-10-20,08089,0.85714285714286,0.074663494681516,0.11461176720072
2020-10-20,08091,0.14285714285714,0.035540093964007,0.085035435578914
2020-10-20,08093,2.5714285714286,0.062389084530667,0.091622032729666
2020-10-20,08095,0.71428571428571,0.044957985136557,0.12014761032618
2020-10-20,08097,1.5714285714286,0.059207268149337,0.14157524378737
2020-10-20,08099,3.4285714285714,0.0599788927882,0.13400278611477
2020-10-20,08101,32.142857142857,0.059257439326245,0.085998238518175
2020-10-20,08103,0.14285714285714,0.069425168736581,0.096895664900362
2020-10-20,08105,0.85714285714286,0.086401065910679,0.12429829917553
2020-10-20,08107,3.1428571428571,0.077112495850458,0.10882535694814
2020-10-20,08109,1.0,0.069475174660455,0.075564815657456
2020-10-20,08111,0.14285714285714,0.073170731707317,0.14634146341463
2020-10-20,08113,0.42857142857143,0.072566201914028,0.12012504403809
2020-10-20,08115,2.4285714285714,0.099248868269199,0.14167680709307
2020-10-20,08117,9.5714285714286,0.062136459022287,0.12321692448144
2020-10-20,08119,1.7142857142857,0.046368187034283,0.079815114019587
2020-10-20,08121,0.57142857142857,0.083327596051649,0.11311295946432
2020-10-20,08123,44.285714285714,0.066927526731799,0.10389961425034
2020-10-20,08125,4.5714285714286,0.066208583530084,0.13374482643288
2020-10-20,09001,92.857142857143,0.059808560414431,0.087197267908051
2020-10-20,09003,109.71428571429,0.060296298209084,0.083747407635271
2020-10-20,09005,14.142857142857,0.07157391473387,0.091205355542124
2020-10-20,09007,16.571428571429,0.073568637418182,0.085194556733722
2020-10-20,09009,81.285714285714,0.065979644673791,0.08602034258237
2020-10-20,09011,53.714285714286,0.057859054410731,0.073233164402924
2020-10-20,09013,11.857142857143,0.065352660893425,0.088478116291057
2020-10-20,09015,13.714285714286,0.069168875249165,0.088020458474778
2020-10-20,10001,15.714285714286,0.058035197105927,0.081343651530892
2020-10-20,10003,75.714285714286,0.054508644411021,0.06814164438492
2020-10-20,10005,41.571428571429,0.061434993332885,0.08149910769546
2020-10-20,11001,53.857142857143,0.054162259417286,0.061697768171909
2020-10-20,12001,74.285714285714,0.056729430769491,0.087885231198114
2020-10-20,12003,10.285714285714,0.062269202864723,0.13534289533608
2020-10-20,12005,18.857142857143,0.056403668293615,0.11573479235369
2020-10-20,12007,3.5714285714286,0.074169311363347,0.10475762677886
2020-10-20,12009,70.857142857143,0.061237532733935,0.09324813743207
2020-10-20,12011,275.14285714286,0.066472792502224,0.083187114707375
2020-10-20,12013,3.8571428571429,0.069700641425875,0.1422517973172
2020-10-20,12015,17.571428571429,0.065462477174977,0.091132212661274
2020-10-20,12017,14.142857142857,0.054006508987918,0.08851038565143
2020-10-20,12019,36.714285714286,0.06491592444051,0.10887690401626
2020-10-20,12021,55.142857142857,0.070897655728011,0.099918880495853
2020-10-20,12023,14.714285714286,0.058538201313627,0.11002704061371
2020-10-20,12027,3.5714285714286,0.057663872296618,0.12276151276905
2020-10-20,12029,2.0,0.060210541298428,0.10731507812358
2020-10-20,12031,142.0,0.057709889904323,0.086556287746562
2020-10-20,12033,47.428571428571,0.067677868480685,0.11225979131943
2020-10-20,12035,15.714285714286,0.058918242467401,0.091306957016871
2020-10-20,12037,6.1428571428571,0.04548237748204,0.11527669752459
2020-10-20,12039,6.1428571428571,0.065214317769582,0.10092025708351
2020-10-20,12041,8.8571428571429,0.070660953558019,0.14131930849217
2020-10-20,12043,1.2857142857143,0.049755549588638,0.12831056591165
2020-10-20,12045,2.2857142857143,0.033728987763146,0.10889177213289
2020-10-20,12047,0.42857142857143,0.041413847375687,0.11467315049428
2020-10-20,12049,11.857142857143,0.067282232224446,0.11588514356372
2020-10-20,12051,6.4285714285714,0.064223054604613,0.11437510316238
2020-10-20,12053,22.857142857143,0.065564879904248,0.090605747234709
2020-10-20,12055,13.428571428571,0.063921706227265,0.11148415395712
2020-10-20,12057,191.14285714286,0.061535753594023,0.090988525466617
2020-10-20,12059,7.2857142857143,0.080055170712232,0.15733610343345
2020-10-20,12061,17.0,0.067543049584918,0.1014803931162
2020-10-20,12063,11.571428571429,0.067773308115492,0.12866290392049
2020-10-20,12065,4.1428571428571,0.082734695655346,0.10788263089053
2020-10-20,12067,1.7142857142857,0.071103187725373,0.16644333376991
2020-10-20,12069,38.142857142857,0.061937816068345,0.095849940460156
2020-10-20,12071,97.0,0.070015625972789,0.094361098615908
2020-10-20,12073,51.571428571429,0.052967378662518,0.096819707311078
2020-10-20,12075,2.8571428571429,0.060945632863483,0.11387923022337
2020-10-20,12077,1.2857142857143,0.077207974286123,0.12137134023125
2020-10-20,12079,2.8571428571429,0.078922151147625,0.12652782144338
2020-10-20,12081,60.0,0.071490779839547,0.10274789965981
2020-10-20,12083,44.428571428571,0.064339032459191,0.095396032879306
2020-10-20,12085,14.285714285714,0.063551757755297,0.10512800901998
2020-10-20,12086,492.71428571429,0.078944805159834,0.097585354440428
2020-10-20,12087,17.428571428571,0.06516975284675,0.084990858768345
2020-10-20,12089,9.8571428571429,0.062303953083411,0.11020929627214
2020-10-20,12091,58.428571428571,0.06535151921086,0.11695264239862
2020-10-20,12093,5.2857142857143,0.06328383942334,0.11795678080596
2020-10-20,12095,220.28571428571,0.059236932351791,0.09205820948334
2020-10-20,12097,50.285714285714,0.062487021444368,0.078904804905918
2020-10-20,12099,160.28571428571,0.069390513230594,0.093181963879157
2020-10-20,12101,53.571428571429,0.067772756612123,0.10206940238709
2020-10-20,12103,137.14285714286,0.064292792579742,0.094720984624002
2020-10-20,12105,100.14285714286,0.05886552506126,0.092776073605024
2020-10-20,12107,9.1428571428571,0.066450362772949,0.11754512854253
2020-10-20,12109,40.285714285714,0.068551969249269,0.10678436897735
2020-10-20,12111,35.285714285714,0.068503943638155,0.094324137908713
2020-10-20,12113,22.0,0.063642699730953,0.11547195778494
2020-10-20,12115,54.142857142857,0.065917514329759,0.09594366187901
2020-10-20,12117,43.285714285714,0.066013498089236,0.099587044340386
2020-10-20,12119,13.857142857143,0.054345961924928,0.076809271504741
2020-10-20,12121,12.285714285714,0.0758840514584,0.12565595820866
2020-10-20,12123,4.0,0.061073027944274,0.10382914182994
2020-10-20,12125,7.0,0.07005254451031,0.12706029423322
2020-10-20,12127,65.142857142857,0.060612254388629,0.095880836159919
2020-10-20,12129,8.2857142857143,0.086833896519936,0.14139818351304
2020-10-20,12131,21.571428571429,0.07117000145909,0.12580877714653
2020-10-20,12133,8.5714285714286,0.061116660064747,0.11389750948498
2020-10-20,13001,3.7142857142857,0.08863992654948,0.15447391986132
2020-10-20,13003,1.2857142857143,0.082999808267637,0.15447972533193
2020-10-20,13005,1.7142857142857,0.093352721996958,0.13862218488687
2020-10-20,13007,0.42857142857143,0.14402430784652,0.13454565929046
2020-10-20,13009,7.8571428571429,0.076343319553771,0.12234971712461
2020-10-20,13011,2.4285714285714,0.099701949137018,0.14261558372686
2020-10-20,13013,14.285714285714,0.083365990930227,0.13128040604867
2020-10-20,13015,33.428571428571,0.08641578571383,0.12571222146294
2020-10-20,13017,1.7142857142857,0.079525829323909,0.12951755723882
2020-10-20,13019,1.2857142857143,0.10140419452822,0.16611223777157
2020-10-20,13021,21.142857142857,0.065105563331228,0.097884972732962
2020-10-20,13023,4.8571428571429,0.078184437280709,0.13158981524709
2020-10-20,13025,5.1428571428571,0.080925160672139,0.13318611767435
2020-10-20,13027,1.7142857142857,0.05862686778537,0.11040101677775
2020-10-20,13029,6.7142857142857,0.080771755662802,0.13584620431169
2020-10-20,13031,8.8571428571429,0.058195651038695,0.12822269903305
2020-10-20,13033,1.7142857142857,0.086273653358279,0.12033633888065
2020-10-20,13035,1.8571428571429,0.10614917978682,0.13248905791246
2020-10-20,13037,0.71428571428571,0.095823208200659,0.17171945701357
2020-10-20,13039,4.0,0.057458396526195,0.10597334363668
2020-10-20,13043,2.8571428571429,0.10021460792161,0.17281575402381
2020-10-20,13045,23.142857142857,0.071917073348602,0.13662971328158
2020-10-20,13047,8.2857142857143,0.08174659849387,0.12692245431973
2020-10-20,13049,0.14285714285714,0.079202018696152,0.11437066455443
2020-10-20,13051,35.428571428571,0.064956294050939,0.094947868660242
2020-10-20,13053,3.1428571428571,0.057600398673655,0.088797853352122
2020-10-20,13055,5.2857142857143,0.10754413123458,0.12495566294982
2020-10-20,13057,37.142857142857,0.078294951842599,0.12397427623932
2020-10-20,13059,24.285714285714,0.048146908727438,0.088516482478168
2020-10-20,13061,0.0,0.078410845806605,0.13788904727964
2020-10-20,13063,46.857142857143,0.042460189680165,0.068896240131455
2020-10-20,13065,3.0,0.087439527759926,0.12673468726513
2020-10-20,13067,82.285714285714,0.060717494894866,0.085739128108684
2020-10-20,13069,6.0,0.072063295784741,0.15981976759882
